Date,kWh produced,On/Off,location,type,ID
2018-01-06,8.883345,1,290,A,6
2018-01-07,53.954807,1,290,A,6
2018-01-08,38.973107,1,290,A,6
2018-01-09,7.068668,1,290,A,6
2018-01-10,3.456025,1,290,A,6
2018-01-11,0.0,0,290,A,6
2018-01-12,0.0,0,290,A,6
2018-01-13,4.713389,1,290,A,6
2018-01-14,11.173724,1,290,A,6
2018-01-15,61.450466,1,290,A,6
2018-01-16,52.244837,1,290,A,6
2018-01-17,36.14221,1,290,A,6
2018-01-18,65.93985,1,290,A,6
2018-01-19,20.267284,1,290,A,6
2018-01-20,8.218714,1,290,A,6
2018-01-21,5.375712,1,290,A,6
2018-01-22,28.826534,1,290,A,6
2018-01-23,44.858501,1,290,A,6
2018-01-24,65.365814,1,290,A,6
2018-01-25,17.575852,1,290,A,6
2018-01-26,1.428116,1,290,A,6
2018-01-27,32.431335,1,290,A,6
2018-01-28,62.733557,1,290,A,6
2018-01-29,65.578574,1,290,A,6
2018-01-30,10.398804,1,290,A,6
2018-01-31,55.406457,1,290,A,6
2018-02-01,35.645401,1,290,A,6
2018-02-02,9.476359,1,290,A,6
2018-02-03,6.7786,1,290,A,6
2018-02-04,21.25344,1,290,A,6
2018-02-05,11.744017,1,290,A,6
2018-02-06,10.850565,1,290,A,6
2018-02-07,2.797789,1,290,A,6
2018-02-08,1.40283,1,290,A,6
2018-02-09,21.007507,1,290,A,6
2018-02-10,9.993261,1,290,A,6
2018-02-11,61.572126,1,290,A,6
2018-02-12,26.798753,1,290,A,6
2018-02-13,22.028167,1,290,A,6
2018-02-14,28.910397,1,290,A,6
2018-02-15,33.113953,1,290,A,6
2018-02-16,7.712194,1,290,A,6
2018-02-17,0.0,0,290,A,6
2018-02-18,4.273279,1,290,A,6
2018-02-19,2.423096,1,290,A,6
2018-02-20,3.050849,1,290,A,6
2018-02-21,5.71693,1,290,A,6
2018-02-22,16.434817,1,290,A,6
2018-02-23,29.052201,1,290,A,6
2018-02-24,37.895724,1,290,A,6
2018-02-25,30.358034,1,290,A,6
2018-02-26,39.277398,1,290,A,6
2018-02-27,7.899529,1,290,A,6
2018-02-28,47.096713,1,290,A,6
2018-03-01,64.44119,1,290,A,6
2018-03-02,54.254476,1,290,A,6
2018-03-03,29.565185,1,290,A,6
2018-03-04,14.268546,1,290,A,6
2018-03-05,22.493171,1,290,A,6
2018-03-06,3.838346,1,290,A,6
2018-03-07,1.890049,1,290,A,6
2018-03-08,55.381097,1,290,A,6
2018-03-09,16.017436,1,290,A,6
2018-03-10,19.26758,1,290,A,6
2018-03-11,8.793968,1,290,A,6
2018-03-12,10.753109,1,290,A,6
2018-03-13,16.629251,1,290,A,6
2018-03-14,4.987521,1,290,A,6
2018-03-15,47.793685,1,290,A,6
2018-03-16,46.635903,1,290,A,6
2018-03-17,65.538695,1,290,A,6
2018-03-18,62.898489,1,290,A,6
2018-03-19,32.252364,1,290,A,6
2018-03-20,29.590711,1,290,A,6
2018-03-21,4.067726,1,290,A,6
2018-03-22,26.120655,1,290,A,6
2018-03-23,12.337494,1,290,A,6
2018-03-24,3.407599,1,290,A,6
2018-03-25,2.740546,1,290,A,6
2018-03-26,1.773178,1,290,A,6
2018-03-27,6.008177,1,290,A,6
2018-03-28,8.185837,1,290,A,6
2018-03-29,17.111913,1,290,A,6
2018-03-30,17.266542,1,290,A,6
2018-03-31,2.481998,1,290,A,6
2018-04-01,3.386483,1,290,A,6
2018-04-02,12.026799,1,290,A,6
2018-04-03,55.303543,1,290,A,6
2018-04-04,26.147696,1,290,A,6
2018-04-05,50.93782,1,290,A,6
2018-04-06,16.951426,1,290,A,6
2018-04-07,12.229664,1,290,A,6
2018-04-08,1.89869,1,290,A,6
2018-04-09,16.044205,1,290,A,6
2018-04-10,6.372423,1,290,A,6
2018-04-11,22.346049,1,290,A,6
2018-04-12,26.044616,1,290,A,6
2018-04-13,5.321328,1,290,A,6
2018-04-14,6.302615,1,290,A,6
2018-04-15,3.802881,1,290,A,6
2018-04-16,5.747071,1,290,A,6
2018-04-17,4.2087,1,290,A,6
2018-04-18,1.512941,1,290,A,6
2018-04-19,9.131697,1,290,A,6
2018-04-20,5.134258,1,290,A,6
2018-04-21,4.483156,1,290,A,6
2018-04-22,8.860537,1,290,A,6
2018-04-23,28.032128,1,290,A,6
2018-04-24,42.224083,1,290,A,6
2018-04-25,51.715227,1,290,A,6
2018-04-26,50.762692,1,290,A,6
2018-04-27,7.572972,1,290,A,6
2018-04-28,11.050117,1,290,A,6
2018-04-29,7.848925,1,290,A,6
2018-04-30,60.153955,1,290,A,6
2018-05-01,59.781688,1,290,A,6
2018-05-02,30.149541,1,290,A,6
2018-05-03,5.710538,1,290,A,6
2018-05-04,5.172,1,290,A,6
2018-05-05,11.387787,1,290,A,6
2018-05-06,10.635577,1,290,A,6
2018-05-07,8.908948,1,290,A,6
2018-05-08,11.029473,1,290,A,6
2018-05-09,6.104929,1,290,A,6
2018-05-10,15.04956,1,290,A,6
2018-05-11,2.104864,1,290,A,6
2018-05-12,4.705636,1,290,A,6
2018-05-13,6.564598,1,290,A,6
2018-05-14,14.239809,1,290,A,6
2018-05-15,9.060599,1,290,A,6
2018-05-16,23.189778,1,290,A,6
2018-05-17,36.724916,1,290,A,6
2018-05-18,9.130998,1,290,A,6
2018-05-19,0.0,0,290,A,6
2018-05-20,5.659752,1,290,A,6
2018-05-21,23.524078,1,290,A,6
2018-05-22,4.040604,1,290,A,6
2018-05-23,15.722247,1,290,A,6
2018-05-24,19.791795,1,290,A,6
2018-05-25,2.737922,1,290,A,6
2018-05-26,5.968199,1,290,A,6
2018-05-27,7.690892,1,290,A,6
2018-05-28,2.558773,1,290,A,6
2018-05-29,8.385311,1,290,A,6
2018-05-30,2.027021,1,290,A,6
2018-05-31,1.842795,1,290,A,6
2018-06-01,4.513318,1,290,A,6
2018-06-02,8.334679,1,290,A,6
2018-06-03,0.0,0,290,A,6
2018-06-04,6.312676,1,290,A,6
2018-06-05,4.32733,1,290,A,6
2018-06-06,4.14844,1,290,A,6
2018-06-07,1.866623,1,290,A,6
2018-06-08,2.492616,1,290,A,6
2018-06-09,8.529346,1,290,A,6
2018-06-10,9.15909,1,290,A,6
2018-06-11,12.079514,1,290,A,6
2018-06-12,7.476456,1,290,A,6
2018-06-13,9.554891,1,290,A,6
2018-06-14,20.080754,1,290,A,6
2018-06-15,0.0,0,290,A,6
2018-06-16,7.320653,1,290,A,6
2018-06-17,29.506936,1,290,A,6
2018-06-18,25.011752,1,290,A,6
2018-06-19,9.938821,1,290,A,6
2018-06-20,14.010753,1,290,A,6
2018-06-21,46.590764,1,290,A,6
2018-06-22,42.459955,1,290,A,6
2018-06-23,19.680606,1,290,A,6
2018-06-24,5.814623,1,290,A,6
2018-06-25,10.659333,1,290,A,6
2018-06-26,6.861701,1,290,A,6
2018-06-27,10.023146,1,290,A,6
2018-06-28,11.189781,1,290,A,6
2018-06-29,13.780565,1,290,A,6
2018-06-30,23.355266,1,290,A,6
2018-07-01,30.663612,1,290,A,6
2018-07-02,16.22296,1,290,A,6
2018-07-03,7.615302,1,290,A,6
2018-07-04,4.830794,1,290,A,6
2018-07-05,7.691513,1,290,A,6
2018-07-06,10.117022,1,290,A,6
2018-07-07,5.001896,1,290,A,6
2018-07-08,5.032318,1,290,A,6
2018-07-09,7.611946,1,290,A,6
2018-07-10,27.098079,1,290,A,6
2018-07-11,4.461907,1,290,A,6
2018-07-12,5.542066,1,290,A,6
2018-07-13,4.179588,1,290,A,6
2018-07-14,4.316438,1,290,A,6
2018-07-15,3.635535,1,290,A,6
2018-07-16,3.309846,1,290,A,6
2018-07-17,9.087985,1,290,A,6
2018-07-18,1.931478,1,290,A,6
2018-07-19,2.626494,1,290,A,6
2018-07-20,1.818258,1,290,A,6
2018-07-21,3.539183,1,290,A,6
2018-07-22,5.595221,1,290,A,6
2018-07-23,0.0,0,290,A,6
2018-07-24,1.617275,1,290,A,6
2018-07-25,9.90845,1,290,A,6
2018-07-26,3.877046,1,290,A,6
2018-07-27,11.176743,1,290,A,6
2018-07-28,5.736196,1,290,A,6
2018-07-29,7.979582,1,290,A,6
2018-07-30,4.485368,1,290,A,6
2018-07-31,6.479559,1,290,A,6
2018-08-01,1.366822,1,290,A,6
2018-08-02,3.956213,1,290,A,6
2018-08-03,3.602114,1,290,A,6
2018-08-04,7.138593,1,290,A,6
2018-08-05,5.432422,1,290,A,6
2018-08-06,1.320734,1,290,A,6
2018-08-07,2.506716,1,290,A,6
2018-08-08,23.048029,1,290,A,6
2018-08-09,26.229915,1,290,A,6
2018-08-10,46.723954,1,290,A,6
2018-08-11,20.024788,1,290,A,6
2018-08-12,4.296694,1,290,A,6
2018-08-13,14.36088,1,290,A,6
2018-08-14,30.350136,1,290,A,6
2018-08-15,6.41727,1,290,A,6
2018-08-16,14.619524,1,290,A,6
2018-08-17,1.704382,1,290,A,6
2018-08-18,6.720894,1,290,A,6
2018-08-19,22.622867,1,290,A,6
2018-08-20,5.161939,1,290,A,6
2018-08-21,0.0,0,290,A,6
2018-08-22,1.894313,1,290,A,6
2018-08-23,10.029338,1,290,A,6
2018-08-24,18.451183,1,290,A,6
2018-08-25,10.040813,1,290,A,6
2018-08-26,9.588876,1,290,A,6
2018-08-27,44.504605,1,290,A,6
2018-08-28,2.418192,1,290,A,6
2018-08-29,4.811928,1,290,A,6
2018-08-30,8.702986,1,290,A,6
2018-08-31,0.0,0,290,A,6
2018-09-01,2.22024,1,290,A,6
2018-09-02,7.965192,1,290,A,6
2018-09-03,3.270246,1,290,A,6
2018-09-04,0.0,0,290,A,6
2018-09-05,2.441167,1,290,A,6
2018-09-06,1.577445,1,290,A,6
2018-09-07,18.678337,1,290,A,6
2018-09-08,16.917158,1,290,A,6
2018-09-09,11.803058,1,290,A,6
2018-09-10,6.154474,1,290,A,6
2018-09-11,39.698177,1,290,A,6
2018-09-12,6.349129,1,290,A,6
2018-09-13,1.364962,1,290,A,6
2018-09-14,4.463893,1,290,A,6
2018-09-15,6.750169,1,290,A,6
2018-09-16,4.092097,1,290,A,6
2018-09-17,2.323934,1,290,A,6
2018-09-18,34.593252,1,290,A,6
2018-09-19,32.830154,1,290,A,6
2018-09-20,26.502784,1,290,A,6
2018-09-21,63.545078,1,290,A,6
2018-09-22,26.455905,1,290,A,6
2018-09-23,4.792234,1,290,A,6
2018-09-24,11.919396,1,290,A,6
2018-09-25,0.0,0,290,A,6
2018-09-26,18.600368,1,290,A,6
2018-09-27,3.449878,1,290,A,6
2018-09-28,6.431307,1,290,A,6
2018-09-29,0.0,0,290,A,6
2018-09-30,1.636757,1,290,A,6
2018-10-01,17.597731,1,290,A,6
2018-10-02,43.948851,1,290,A,6
2018-10-03,12.816847,1,290,A,6
2018-10-04,10.165835,1,290,A,6
2018-10-05,2.33397,1,290,A,6
2018-10-06,4.002208,1,290,A,6
2018-10-07,5.017633,1,290,A,6
2018-10-08,1.448295,1,290,A,6
2018-10-09,0.0,0,290,A,6
2018-10-10,4.299576,1,290,A,6
2018-10-11,5.808741,1,290,A,6
2018-10-12,23.496973,1,290,A,6
2018-10-13,18.905369,1,290,A,6
2018-10-14,17.574911,1,290,A,6
2018-10-15,2.679445,1,290,A,6
2018-10-16,1.339608,1,290,A,6
2018-10-17,1.322227,1,290,A,6
2018-10-18,6.124341,1,290,A,6
2018-10-19,3.000082,1,290,A,6
2018-10-20,0.0,0,290,A,6
2018-10-21,1.574275,1,290,A,6
2018-10-22,5.777878,1,290,A,6
2018-10-23,56.1862,1,290,A,6
2018-10-24,36.288658,1,290,A,6
2018-10-25,20.855319,1,290,A,6
2018-10-26,39.004205,1,290,A,6
2018-10-27,8.247796,1,290,A,6
2018-10-28,28.228056,1,290,A,6
2018-10-29,44.790012,1,290,A,6
2018-10-30,47.793713,1,290,A,6
2018-10-31,25.38264,1,290,A,6
2018-11-01,7.201267,1,290,A,6
2018-11-02,9.862289,1,290,A,6
2018-11-03,2.607087,1,290,A,6
2018-11-04,2.34048,1,290,A,6
2018-11-05,1.865318,1,290,A,6
2018-11-06,3.856634,1,290,A,6
2018-11-07,23.889914,1,290,A,6
2018-11-08,5.553303,1,290,A,6
2018-11-09,7.920297,1,290,A,6
2018-11-10,33.612852,1,290,A,6
2018-11-11,39.267496,1,290,A,6
2018-11-12,2.591033,1,290,A,6
2018-11-13,36.482186,1,290,A,6
2018-11-14,7.019116,1,290,A,6
2018-11-15,2.406935,1,290,A,6
2018-11-16,2.437766,1,290,A,6
2018-11-17,15.53275,1,290,A,6
2018-11-18,20.081416,1,290,A,6
2018-11-19,50.320204,1,290,A,6
2018-11-20,50.669044,1,290,A,6
2018-11-21,11.550855,1,290,A,6
2018-11-22,7.528546,1,290,A,6
2018-11-23,2.830118,1,290,A,6
2018-11-24,7.205794,1,290,A,6
2018-11-25,9.03753,1,290,A,6
2018-11-26,12.510438,1,290,A,6
2018-11-27,3.652174,1,290,A,6
2018-11-28,36.92905,1,290,A,6
2018-11-29,55.84487,1,290,A,6
2018-11-30,32.780535,1,290,A,6
2018-12-01,45.122372,1,290,A,6
2018-12-02,51.268199,1,290,A,6
2018-12-03,44.153882,1,290,A,6
2018-12-04,3.554017,1,290,A,6
2018-12-05,7.922231,1,290,A,6
2018-12-06,41.279266,1,290,A,6
2018-12-07,60.272249,1,290,A,6
2018-12-08,65.949597,1,290,A,6
2018-12-09,60.060601,1,290,A,6
2018-12-10,36.530773,1,290,A,6
2018-12-11,5.104752,1,290,A,6
2018-12-12,1.396424,1,290,A,6
2018-12-13,11.45945,1,290,A,6
2018-12-14,9.1726,1,290,A,6
2018-12-15,12.982648,1,290,A,6
2018-12-16,10.956563,1,290,A,6
2018-12-17,17.121539,1,290,A,6
2018-12-18,24.543786,1,290,A,6
2018-12-19,27.498809,1,290,A,6
2018-12-20,36.506008,1,290,A,6
2018-12-21,62.858071,1,290,A,6
2018-12-22,27.003591,1,290,A,6
2018-12-23,10.445252,1,290,A,6
2018-12-24,4.260005,1,290,A,6
2018-12-25,21.555246,1,290,A,6
2018-12-26,12.806963,1,290,A,6
2018-12-27,1.598166,1,290,A,6
2018-12-28,2.650911,1,290,A,6
2018-12-29,49.406799,1,290,A,6
2018-12-30,16.707735,1,290,A,6
2018-12-31,13.484183,1,290,A,6
2019-01-01,54.696557,1,290,A,6
2019-01-02,11.714475,1,290,A,6
2019-01-03,3.945011,1,290,A,6
2019-01-04,12.892604,1,290,A,6
2019-01-05,45.806776,1,290,A,6
2019-01-06,10.529946,1,290,A,6
2019-01-07,35.373399,1,290,A,6
2019-01-08,0.0,0,290,A,6
2019-01-09,24.939814,1,290,A,6
2019-01-10,1.74352,1,290,A,6
2019-01-11,19.031782,1,290,A,6
2019-01-12,45.193012,1,290,A,6
2019-01-13,62.07196,1,290,A,6
2019-01-14,23.886869,1,290,A,6
2019-01-15,58.677838,1,290,A,6
2019-01-16,61.285514,1,290,A,6
2019-01-17,29.686285,1,290,A,6
2019-01-18,2.955423,1,290,A,6
2019-01-19,5.523698,1,290,A,6
2019-01-20,1.351785,1,290,A,6
2019-01-21,1.976131,1,290,A,6
2019-01-22,28.655442,1,290,A,6
2019-01-23,4.288197,1,290,A,6
2019-01-24,2.004777,1,290,A,6
2019-01-25,9.484761,1,290,A,6
2019-01-26,54.186203,1,290,A,6
2019-01-27,48.637547,1,290,A,6
2019-01-28,44.648009,1,290,A,6
2019-01-29,10.689324,1,290,A,6
2019-01-30,5.394943,1,290,A,6
2019-01-31,8.652988,1,290,A,6
2019-02-01,5.857554,1,290,A,6
2019-02-02,6.069911,1,290,A,6
2019-02-03,2.253434,1,290,A,6
2019-02-04,58.866653,1,290,A,6
2019-02-05,12.377612,1,290,A,6
2019-02-06,29.57366,1,290,A,6
2019-02-07,64.796485,1,290,A,6
2019-02-08,63.274154,1,290,A,6
2019-02-09,0.0,0,290,A,6
2019-02-10,53.931917,1,290,A,6
2019-02-11,35.245962,1,290,A,6
2019-02-12,18.027946,1,290,A,6
2019-02-13,16.328821,1,290,A,6
2019-02-14,2.081817,1,290,A,6
2019-02-15,1.897529,1,290,A,6
2019-02-16,6.427027,1,290,A,6
2019-02-17,4.580578,1,290,A,6
2019-02-18,4.787444,1,290,A,6
2019-02-19,39.438339,1,290,A,6
2019-02-20,15.372691,1,290,A,6
2019-02-21,19.636193,1,290,A,6
2019-02-22,2.444325,1,290,A,6
2019-02-23,5.138536,1,290,A,6
2019-02-24,0.0,0,290,A,6
2019-02-25,0.0,0,290,A,6
2019-02-26,0.0,0,290,A,6
2019-02-27,2.358737,1,290,A,6
2019-02-28,13.130812,1,290,A,6
2019-03-01,8.279263,1,290,A,6
2019-03-02,19.641524,1,290,A,6
2019-03-03,65.072108,1,290,A,6
2019-03-04,0.0,0,290,A,6
2019-03-05,53.991073,1,290,A,6
2019-03-06,53.624244,1,290,A,6
2019-03-07,0.0,0,290,A,6
2019-03-08,57.506545,1,290,A,6
2019-03-09,64.567592,1,290,A,6
2019-03-10,24.183408,1,290,A,6
2019-03-11,62.000963,1,290,A,6
2019-03-12,64.132559,1,290,A,6
2019-03-13,0.0,0,290,A,6
2019-03-14,63.285444,1,290,A,6
2019-03-15,56.793875,1,290,A,6
2019-03-16,61.622284,1,290,A,6
2019-03-17,61.394061,1,290,A,6
2019-03-18,38.410868,1,290,A,6
2019-03-19,1.915692,1,290,A,6
2019-03-20,8.647827,1,290,A,6
2019-03-21,4.02861,1,290,A,6
2019-03-22,2.19408,1,290,A,6
2019-03-23,5.711214,1,290,A,6
2019-03-24,5.499454,1,290,A,6
2019-03-25,52.83957,1,290,A,6
2019-03-26,12.948128,1,290,A,6
2019-03-27,2.538952,1,290,A,6
2019-03-28,0.0,0,290,A,6
2019-03-29,0.0,0,290,A,6
2019-03-30,3.65059,1,290,A,6
2019-03-31,27.662755,1,290,A,6
2019-04-01,16.513759,1,290,A,6
2019-04-02,21.927372,1,290,A,6
2019-04-03,5.243048,1,290,A,6
2019-04-04,0.0,0,290,A,6
2019-04-05,2.148553,1,290,A,6
2019-04-06,4.970061,1,290,A,6
2019-04-07,14.044381,1,290,A,6
2019-04-08,15.442379,1,290,A,6
2019-04-09,52.807977,1,290,A,6
2019-04-10,45.9249,1,290,A,6
2019-04-11,17.83283,1,290,A,6
2019-04-12,14.90426,1,290,A,6
2019-04-13,15.009031,1,290,A,6
2019-04-14,18.247539,1,290,A,6
2019-04-15,23.214712,1,290,A,6
2019-04-16,25.39291,1,290,A,6
2019-04-17,10.605536,1,290,A,6
2019-04-18,25.30519,1,290,A,6
2019-04-19,24.107135,1,290,A,6
2019-04-20,17.899666,1,290,A,6
2019-04-21,4.219677,1,290,A,6
2019-04-22,43.802218,1,290,A,6
2019-04-23,38.505589,1,290,A,6
2019-04-24,31.767373,1,290,A,6
2019-04-25,29.957481,1,290,A,6
2019-04-26,4.504008,1,290,A,6
2019-04-27,16.055466,1,290,A,6
2019-04-28,3.892143,1,290,A,6
2019-04-29,6.159664,1,290,A,6
2019-04-30,6.140179,1,290,A,6
2019-05-01,4.504158,1,290,A,6
2019-05-02,16.906024,1,290,A,6
2019-05-03,15.493575,1,290,A,6
2019-05-04,12.534768,1,290,A,6
2019-05-05,10.263253,1,290,A,6
2019-05-06,8.022907,1,290,A,6
2019-05-07,2.249518,1,290,A,6
2019-05-08,17.704952,1,290,A,6
2019-05-09,15.268123,1,290,A,6
2019-05-10,5.037598,1,290,A,6
2019-05-11,28.09239,1,290,A,6
2019-05-12,9.613773,1,290,A,6
2019-05-13,6.424376,1,290,A,6
2019-05-14,5.744255,1,290,A,6
2019-05-15,15.935964,1,290,A,6
2019-05-16,23.007945,1,290,A,6
2019-05-17,5.911851,1,290,A,6
2019-05-18,1.677884,1,290,A,6
2019-05-19,2.024621,1,290,A,6
2019-05-20,16.792345,1,290,A,6
2019-05-21,38.613467,1,290,A,6
2019-05-22,10.02009,1,290,A,6
2019-05-23,3.479391,1,290,A,6
2019-05-24,12.830472,1,290,A,6
2019-05-25,2.468473,1,290,A,6
2019-05-26,44.455897,1,290,A,6
2019-05-27,17.989697,1,290,A,6
2019-05-28,4.242504,1,290,A,6
2019-05-29,2.514376,1,290,A,6
2019-05-30,27.596072,1,290,A,6
2019-05-31,14.51938,1,290,A,6
2019-06-01,4.677866,1,290,A,6
2019-06-02,18.854169,1,290,A,6
2019-06-03,4.54371,1,290,A,6
2019-06-04,6.976425,1,290,A,6
2019-06-05,10.159957,1,290,A,6
2019-06-06,11.155745,1,290,A,6
2019-06-07,33.26054,1,290,A,6
2019-06-08,65.408427,1,290,A,6
2019-06-09,9.31861,1,290,A,6
2019-06-10,5.797089,1,290,A,6
2019-06-11,6.710453,1,290,A,6
2019-06-12,11.536431,1,290,A,6
2019-06-13,35.157063,1,290,A,6
2019-06-14,2.843766,1,290,A,6
2019-06-15,9.485867,1,290,A,6
2019-06-16,7.959843,1,290,A,6
2019-06-17,1.763708,1,290,A,6
2019-06-18,1.753456,1,290,A,6
2019-06-19,2.717846,1,290,A,6
2019-06-20,10.678064,1,290,A,6
2019-06-21,8.624668,1,290,A,6
2019-06-22,14.438565,1,290,A,6
2019-06-23,12.004154,1,290,A,6
2019-06-24,15.807309,1,290,A,6
2019-06-25,9.043114,1,290,A,6
2019-06-26,18.017602,1,290,A,6
2019-06-27,24.914652,1,290,A,6
2019-06-28,6.249816,1,290,A,6
2019-06-29,3.109683,1,290,A,6
2019-06-30,27.004455,1,290,A,6
2019-07-01,33.042616,1,290,A,6
2019-07-02,9.330126,1,290,A,6
2019-07-03,5.022972,1,290,A,6
2019-07-04,1.899932,1,290,A,6
2019-07-05,10.707358,1,290,A,6
2019-07-06,14.587496,1,290,A,6
2019-07-07,8.386951,1,290,A,6
2019-07-08,14.781549,1,290,A,6
2019-07-09,9.684977,1,290,A,6
2019-07-10,1.650457,1,290,A,6
2019-07-11,2.510644,1,290,A,6
2019-07-12,5.723212,1,290,A,6
2019-07-13,14.07185,1,290,A,6
2019-07-14,7.079431,1,290,A,6
2019-07-15,6.469305,1,290,A,6
2019-07-16,3.323904,1,290,A,6
2019-07-17,0.0,0,290,A,6
2019-07-18,13.6655,1,290,A,6
2019-07-19,3.99421,1,290,A,6
2019-07-20,11.485428,1,290,A,6
2019-07-21,11.057602,1,290,A,6
2019-07-22,4.862421,1,290,A,6
2019-07-23,1.358674,1,290,A,6
2019-07-24,4.344841,1,290,A,6
2019-07-25,2.447932,1,290,A,6
2019-07-26,22.720918,1,290,A,6
2019-07-27,22.399595,1,290,A,6
2019-07-28,19.552799,1,290,A,6
2019-07-29,4.365852,1,290,A,6
2019-07-30,7.808119,1,290,A,6
2019-07-31,12.399321,1,290,A,6
2019-08-01,8.87395,1,290,A,6
2019-08-02,3.860785,1,290,A,6
2019-08-03,3.162778,1,290,A,6
2019-08-04,0.0,0,290,A,6
2019-08-05,6.895737,1,290,A,6
2019-08-06,13.161934,1,290,A,6
2019-08-07,19.859455,1,290,A,6
2019-08-08,17.298214,1,290,A,6
2019-08-09,8.696181,1,290,A,6
2019-08-10,59.883487,1,290,A,6
2019-08-11,40.462297,1,290,A,6
2019-08-12,18.173124,1,290,A,6
2019-08-13,20.152,1,290,A,6
2019-08-14,8.777652,1,290,A,6
2019-08-15,32.314556,1,290,A,6
2019-08-16,15.289402,1,290,A,6
2019-08-17,22.058678,1,290,A,6
2019-08-18,7.288409,1,290,A,6
2019-08-19,26.982427,1,290,A,6
2019-08-20,6.990591,1,290,A,6
2019-08-21,1.29368,1,290,A,6
2019-08-22,3.569797,1,290,A,6
2019-08-23,1.157445,1,290,A,6
2019-08-24,5.959569,1,290,A,6
2019-08-25,2.206362,1,290,A,6
2019-08-26,3.01956,1,290,A,6
2019-08-27,1.403975,1,290,A,6
2019-08-28,4.109055,1,290,A,6
2019-08-29,5.789946,1,290,A,6
2019-08-30,1.429733,1,290,A,6
2019-08-31,3.990642,1,290,A,6
2019-09-01,6.778203,1,290,A,6
2019-09-02,7.270212,1,290,A,6
2019-09-03,22.098649,1,290,A,6
2019-09-04,31.19619,1,290,A,6
2019-09-05,32.596364,1,290,A,6
2019-09-06,25.061302,1,290,A,6
2019-09-07,2.058516,1,290,A,6
2019-09-08,0.0,0,290,A,6
2019-09-09,0.0,0,290,A,6
2019-09-10,1.734301,1,290,A,6
2019-09-11,25.356271,1,290,A,6
2019-09-12,18.093365,1,290,A,6
2019-09-13,11.275544,1,290,A,6
2019-09-14,0.0,0,290,A,6
2019-09-15,8.972784,1,290,A,6
2019-09-16,1.417788,1,290,A,6
2019-09-17,18.748494,1,290,A,6
2019-09-18,2.105486,1,290,A,6
2019-09-19,0.0,0,290,A,6
2019-09-20,0.0,0,290,A,6
2019-09-21,5.603137,1,290,A,6
2019-09-22,7.2501,1,290,A,6
2019-09-23,4.815337,1,290,A,6
2019-09-24,11.616913,1,290,A,6
2019-09-25,10.755492,1,290,A,6
2019-09-26,31.369418,1,290,A,6
2019-09-27,36.720748,1,290,A,6
2019-09-28,58.867022,1,290,A,6
2019-09-29,53.362447,1,290,A,6
2019-09-30,49.126839,1,290,A,6
2019-10-01,43.490213,1,290,A,6
2019-10-02,15.732694,1,290,A,6
2019-10-03,5.802198,1,290,A,6
2019-10-04,11.196473,1,290,A,6
2019-10-05,3.578558,1,290,A,6
2019-10-06,23.169328,1,290,A,6
2019-10-07,14.893357,1,290,A,6
2019-10-08,36.309014,1,290,A,6
2019-10-09,38.685356,1,290,A,6
2019-10-10,51.237337,1,290,A,6
2019-10-11,64.329445,1,290,A,6
2019-10-12,8.680656,1,290,A,6
2019-10-13,30.833191,1,290,A,6
2019-10-14,4.480667,1,290,A,6
2019-10-15,7.335264,1,290,A,6
2019-10-16,27.99553,1,290,A,6
2019-10-17,10.967982,1,290,A,6
2019-10-18,46.213661,1,290,A,6
2019-10-19,21.642229,1,290,A,6
2019-10-20,3.895384,1,290,A,6
2019-10-21,11.303924,1,290,A,6
2019-10-22,6.227504,1,290,A,6
2019-10-23,3.24983,1,290,A,6
2019-10-24,11.756844,1,290,A,6
2019-10-25,50.001878,1,290,A,6
2019-10-26,65.275883,1,290,A,6
2019-10-27,18.121853,1,290,A,6
2019-10-28,1.505165,1,290,A,6
2019-10-29,1.847826,1,290,A,6
2019-10-30,5.406034,1,290,A,6
2019-10-31,4.917877,1,290,A,6
2019-11-01,12.437854,1,290,A,6
2019-11-02,52.617614,1,290,A,6
2019-11-03,8.665002,1,290,A,6
2019-11-04,8.867621,1,290,A,6
2019-11-05,4.52397,1,290,A,6
2019-11-06,1.994596,1,290,A,6
2019-11-07,13.986586,1,290,A,6
2019-11-08,2.757752,1,290,A,6
2019-11-09,15.781084,1,290,A,6
2019-11-10,1.325922,1,290,A,6
2019-11-11,43.916111,1,290,A,6
2019-11-12,42.25188,1,290,A,6
2019-11-13,34.62594,1,290,A,6
2019-11-14,10.580187,1,290,A,6
2019-11-15,9.855969,1,290,A,6
2019-11-16,4.512493,1,290,A,6
2019-11-17,5.97824,1,290,A,6
2019-11-18,13.213901,1,290,A,6
2019-11-19,7.732389,1,290,A,6
2019-11-20,1.593027,1,290,A,6
2019-11-21,4.749637,1,290,A,6
2019-11-22,10.200914,1,290,A,6
2019-11-23,19.991169,1,290,A,6
2019-11-24,0.0,0,290,A,6
2019-11-25,1.203455,1,290,A,6
2019-11-26,15.990515,1,290,A,6
2019-11-27,39.420395,1,290,A,6
2019-11-28,59.969567,1,290,A,6
2019-11-29,10.837494,1,290,A,6
2019-11-30,0.0,0,290,A,6
2019-12-01,0.0,0,290,A,6
2019-12-02,3.766694,1,290,A,6
2019-12-03,7.755495,1,290,A,6
2019-12-04,1.622224,1,290,A,6
2019-12-05,20.495859,1,290,A,6
2019-12-06,65.471885,1,290,A,6
