Date,kWh produced,On/Off,location,type,ID
2016-05-21,436.870432,1,290,3,3
2016-05-22,272.961319,1,290,3,3
2016-05-23,97.91603,1,290,3,3
2016-05-24,105.530226,1,290,3,3
2016-05-25,187.562743,1,290,3,3
2016-05-26,442.937265,1,290,3,3
2016-05-27,232.861354,1,290,3,3
2016-05-28,349.234631,1,290,3,3
2016-05-29,178.453803,1,290,3,3
2016-05-30,298.657843,1,290,3,3
2016-05-31,500.277692,1,290,3,3
2016-06-01,396.28151,1,290,3,3
2016-06-02,321.665735,1,290,3,3
2016-06-03,455.000777,1,290,3,3
2016-06-04,547.810264,1,290,3,3
2016-06-05,631.788686,1,290,3,3
2016-06-06,524.736733,1,290,3,3
2016-06-07,514.983624,1,290,3,3
2016-06-08,569.509534,1,290,3,3
2016-06-09,326.485061,1,290,3,3
2016-06-10,573.73112,1,290,3,3
2016-06-11,393.623622,1,290,3,3
2016-06-12,251.151411,1,290,3,3
2016-06-13,375.419212,1,290,3,3
2016-06-14,313.985771,1,290,3,3
2016-06-15,271.465514,1,290,3,3
2016-06-16,467.209881,1,290,3,3
2016-06-17,224.343065,1,290,3,3
2016-06-18,391.051131,1,290,3,3
2016-06-19,379.499477,1,290,3,3
2016-06-20,207.765023,1,290,3,3
2016-06-21,336.215079,1,290,3,3
2016-06-22,478.273485,1,290,3,3
2016-06-23,463.045615,1,290,3,3
2016-06-24,308.544421,1,290,3,3
2016-06-25,115.736496,1,290,3,3
2016-06-26,435.786837,1,290,3,3
2016-06-27,219.546222,1,290,3,3
2016-06-28,491.679832,1,290,3,3
2016-06-29,407.124743,1,290,3,3
2016-06-30,214.400629,1,290,3,3
2016-07-01,162.590025,1,290,3,3
2016-07-02,391.715434,1,290,3,3
2016-07-03,429.129976,1,290,3,3
2016-07-04,527.537561,1,290,3,3
2016-07-05,258.645183,1,290,3,3
2016-07-06,530.342931,1,290,3,3
2016-07-07,522.357175,1,290,3,3
2016-07-08,183.877241,1,290,3,3
2016-07-09,432.518889,1,290,3,3
2016-07-10,549.527387,1,290,3,3
2016-07-11,395.78732,1,290,3,3
2016-07-12,445.52845,1,290,3,3
2016-07-13,322.384543,1,290,3,3
2016-07-14,359.616268,1,290,3,3
2016-07-15,427.472668,1,290,3,3
2016-07-16,212.719238,1,290,3,3
2016-07-17,491.208593,1,290,3,3
2016-07-18,594.611747,1,290,3,3
2016-07-19,598.093093,1,290,3,3
2016-07-20,512.701624,1,290,3,3
2016-07-21,392.373726,1,290,3,3
2016-07-22,349.6228,1,290,3,3
2016-07-23,343.428187,1,290,3,3
2016-07-24,366.496149,1,290,3,3
2016-07-25,359.189685,1,290,3,3
2016-07-26,476.540294,1,290,3,3
2016-07-27,356.820754,1,290,3,3
2016-07-28,211.123992,1,290,3,3
2016-07-29,314.185177,1,290,3,3
2016-07-30,182.959902,1,290,3,3
2016-07-31,300.690432,1,290,3,3
2016-08-01,290.344715,1,290,3,3
2016-08-02,174.767977,1,290,3,3
2016-08-03,97.99556,1,290,3,3
2016-08-04,309.662694,1,290,3,3
2016-08-05,327.3518,1,290,3,3
2016-08-06,266.705738,1,290,3,3
2016-08-07,311.764472,1,290,3,3
2016-08-08,329.704172,1,290,3,3
2016-08-09,307.796637,1,290,3,3
2016-08-10,433.500393,1,290,3,3
2016-08-11,108.1884,1,290,3,3
2016-08-12,162.852688,1,290,3,3
2016-08-13,200.231021,1,290,3,3
2016-08-14,337.969039,1,290,3,3
2016-08-15,407.351626,1,290,3,3
2016-08-16,444.688748,1,290,3,3
2016-08-17,506.152103,1,290,3,3
2016-08-18,517.7721,1,290,3,3
2016-08-19,416.849272,1,290,3,3
2016-08-20,348.547322,1,290,3,3
2016-08-21,197.851041,1,290,3,3
2016-08-22,121.610268,1,290,3,3
2016-08-23,475.501168,1,290,3,3
2016-08-24,477.941971,1,290,3,3
2016-08-25,473.973547,1,290,3,3
2016-08-26,427.086188,1,290,3,3
2016-08-27,400.879731,1,290,3,3
2016-08-28,360.618865,1,290,3,3
2016-08-29,219.729036,1,290,3,3
2016-08-30,408.986943,1,290,3,3
2016-08-31,422.443744,1,290,3,3
2016-09-01,271.678066,1,290,3,3
2016-09-02,318.286419,1,290,3,3
2016-09-03,307.251734,1,290,3,3
2016-09-04,199.993078,1,290,3,3
2016-09-05,283.67326,1,290,3,3
2016-09-06,368.411146,1,290,3,3
2016-09-07,398.518893,1,290,3,3
2016-09-08,385.41998,1,290,3,3
2016-09-09,255.941536,1,290,3,3
2016-09-10,362.297136,1,290,3,3
2016-09-11,176.643117,1,290,3,3
2016-09-12,359.113082,1,290,3,3
2016-09-13,339.164549,1,290,3,3
2016-09-14,369.027752,1,290,3,3
2016-09-15,337.176813,1,290,3,3
2016-09-16,245.464362,1,290,3,3
2016-09-17,101.601758,1,290,3,3
2016-09-18,224.811123,1,290,3,3
2016-09-19,226.999018,1,290,3,3
2016-09-20,162.947055,1,290,3,3
2016-09-21,324.30277,1,290,3,3
2016-09-22,285.986716,1,290,3,3
2016-09-23,281.781118,1,290,3,3
2016-09-24,271.841642,1,290,3,3
2016-09-25,300.103744,1,290,3,3
2016-09-26,250.553102,1,290,3,3
2016-09-27,304.664713,1,290,3,3
2016-09-28,182.226212,1,290,3,3
2016-09-29,133.500367,1,290,3,3
2016-09-30,204.452758,1,290,3,3
2016-10-01,164.171736,1,290,3,3
2016-10-02,96.753249,1,290,3,3
2016-10-03,191.629187,1,290,3,3
2016-10-04,246.088584,1,290,3,3
2016-10-05,250.294413,1,290,3,3
2016-10-06,113.173106,1,290,3,3
2016-10-07,117.575603,1,290,3,3
2016-10-08,205.071167,1,290,3,3
2016-10-09,176.918504,1,290,3,3
2016-10-10,105.857716,1,290,3,3
2016-10-11,75.292036,1,290,3,3
2016-10-12,81.320724,1,290,3,3
2016-10-13,60.010352,1,290,3,3
2016-10-14,153.998162,1,290,3,3
2016-10-15,52.719246,1,290,3,3
2016-10-16,233.283042,1,290,3,3
2016-10-17,150.386323,1,290,3,3
2016-10-18,81.375995,1,290,3,3
2016-10-19,23.593359,1,290,3,3
2016-10-20,69.181463,1,290,3,3
2016-10-21,78.813359,1,290,3,3
2016-10-22,74.886918,1,290,3,3
2016-10-23,178.774919,1,290,3,3
2016-10-24,56.569681,1,290,3,3
2016-10-25,38.598874,1,290,3,3
2016-10-26,91.770158,1,290,3,3
2016-10-27,46.436274,1,290,3,3
2016-10-28,4.728143,1,290,3,3
2016-10-29,152.793299,1,290,3,3
2016-10-30,73.295975,1,290,3,3
2016-10-31,117.163783,1,290,3,3
2016-11-01,53.04758,1,290,3,3
2016-11-02,148.143321,1,290,3,3
2016-11-03,100.288979,1,290,3,3
2016-11-04,84.57323,1,290,3,3
2016-11-05,76.384034,1,290,3,3
2016-11-06,67.819097,1,290,3,3
2016-11-07,13.459748,1,290,3,3
2016-11-08,65.628551,1,290,3,3
2016-11-09,80.535812,1,290,3,3
2016-11-10,6.271644,1,290,3,3
2016-11-11,105.96866,1,290,3,3
2016-11-12,138.076049,1,290,3,3
2016-11-13,39.235404,1,290,3,3
2016-11-14,39.129965,1,290,3,3
2016-11-15,17.089757,1,290,3,3
2016-11-16,31.421892,1,290,3,3
2016-11-17,67.554562,1,290,3,3
2016-11-18,66.211554,1,290,3,3
2016-11-19,32.623047,1,290,3,3
2016-11-20,44.824122,1,290,3,3
2016-11-21,18.74514,1,290,3,3
2016-11-22,61.427912,1,290,3,3
2016-11-23,65.801123,1,290,3,3
2016-11-24,71.782801,1,290,3,3
2016-11-25,86.168778,1,290,3,3
2016-11-26,23.936879,1,290,3,3
2016-11-27,67.373036,1,290,3,3
2016-11-28,109.38222,1,290,3,3
2016-11-29,83.752433,1,290,3,3
2016-11-30,9.379762,1,290,3,3
2016-12-01,29.512007,1,290,3,3
2016-12-02,54.704183,1,290,3,3
2016-12-03,55.130151,1,290,3,3
2016-12-04,92.206598,1,290,3,3
2016-12-05,84.039086,1,290,3,3
2016-12-06,87.545524,1,290,3,3
2016-12-07,23.299571,1,290,3,3
2016-12-08,49.008956,1,290,3,3
2016-12-09,16.556068,1,290,3,3
2016-12-10,33.107814,1,290,3,3
2016-12-11,9.357976,1,290,3,3
2016-12-12,44.141711,1,290,3,3
2016-12-13,27.791569,1,290,3,3
2016-12-14,0.0,1,290,3,3
2016-12-15,0.0,1,290,3,3
2016-12-16,81.135878,1,290,3,3
2016-12-17,18.566437,1,290,3,3
2016-12-18,58.690616,1,290,3,3
2016-12-19,36.288031,1,290,3,3
2016-12-20,27.849356,1,290,3,3
2016-12-21,29.351256,1,290,3,3
2016-12-22,0.0,1,290,3,3
2016-12-23,30.893222,1,290,3,3
2016-12-24,34.11221,1,290,3,3
2016-12-25,7.93308,1,290,3,3
2016-12-26,67.46576,1,290,3,3
2016-12-27,66.336064,1,290,3,3
2016-12-28,43.027559,1,290,3,3
2016-12-29,86.894357,1,290,3,3
2016-12-30,77.9188,1,290,3,3
2016-12-31,20.66304,1,290,3,3
2017-01-01,3.005821,1,290,3,3
2017-01-02,69.77187,1,290,3,3
2017-01-03,50.108356,1,290,3,3
2017-01-04,62.145031,1,290,3,3
2017-01-05,95.124589,1,290,3,3
2017-01-06,100.764289,1,290,3,3
2017-01-07,27.645997,1,290,3,3
2017-01-08,49.036826,1,290,3,3
2017-01-09,29.101767,1,290,3,3
2017-01-10,41.983215,1,290,3,3
2017-01-11,16.774343,1,290,3,3
2017-01-12,52.702207,1,290,3,3
2017-01-13,74.856359,1,290,3,3
2017-01-14,37.407467,1,290,3,3
2017-01-15,88.057841,1,290,3,3
2017-01-16,32.009241,1,290,3,3
2017-01-17,53.068819,1,290,3,3
2017-01-18,56.139252,1,290,3,3
2017-01-19,99.046303,1,290,3,3
2017-01-20,101.970073,1,290,3,3
2017-01-21,135.382825,1,290,3,3
2017-01-22,160.587368,1,290,3,3
2017-01-23,63.021761,1,290,3,3
2017-01-24,28.511818,1,290,3,3
2017-01-25,72.589913,1,290,3,3
2017-01-26,153.64214,1,290,3,3
2017-01-27,111.822809,1,290,3,3
2017-01-28,90.222384,1,290,3,3
2017-01-29,49.491071,1,290,3,3
2017-01-30,26.924701,1,290,3,3
2017-01-31,19.599352,1,290,3,3
2017-02-01,84.007682,1,290,3,3
2017-02-02,93.164134,1,290,3,3
2017-02-03,58.840412,1,290,3,3
2017-02-04,83.598491,1,290,3,3
2017-02-05,93.861321,1,290,3,3
2017-02-06,39.553733,1,290,3,3
2017-02-07,28.945199,1,290,3,3
2017-02-08,51.755362,1,290,3,3
2017-02-09,67.847902,1,290,3,3
2017-02-10,30.841166,1,290,3,3
2017-02-11,55.190646,1,290,3,3
2017-02-12,153.88924,1,290,3,3
2017-02-13,175.285897,1,290,3,3
2017-02-14,171.773425,1,290,3,3
2017-02-15,183.148068,1,290,3,3
2017-02-16,118.007211,1,290,3,3
2017-02-17,20.964863,1,290,3,3
2017-02-18,144.762548,1,290,3,3
2017-02-19,34.881435,1,290,3,3
2017-02-20,19.601573,1,290,3,3
2017-02-21,118.282297,1,290,3,3
2017-02-22,36.525316,1,290,3,3
2017-02-23,63.685098,1,290,3,3
2017-02-24,173.859589,1,290,3,3
2017-02-25,60.094,1,290,3,3
2017-02-26,32.670717,1,290,3,3
2017-02-27,53.564867,1,290,3,3
2017-02-28,64.531852,1,290,3,3
2017-03-01,109.37504,1,290,3,3
2017-03-02,79.014984,1,290,3,3
2017-03-03,116.706253,1,290,3,3
2017-03-04,132.424157,1,290,3,3
2017-03-05,180.92833,1,290,3,3
2017-03-06,124.945116,1,290,3,3
2017-03-07,70.237767,1,290,3,3
2017-03-08,20.689692,1,290,3,3
2017-03-09,63.989691,1,290,3,3
2017-03-10,270.469039,1,290,3,3
2017-03-11,234.331154,1,290,3,3
2017-03-12,199.375796,1,290,3,3
2017-03-13,242.879903,1,290,3,3
2017-03-14,229.171076,1,290,3,3
2017-03-15,263.352583,1,290,3,3
2017-03-16,298.517841,1,290,3,3
2017-03-17,178.439263,1,290,3,3
2017-03-18,114.159019,1,290,3,3
2017-03-19,18.848032,1,290,3,3
2017-03-20,56.845419,1,290,3,3
2017-03-21,239.456526,1,290,3,3
2017-03-22,377.999624,1,290,3,3
2017-03-23,282.432351,1,290,3,3
2017-03-24,346.130566,1,290,3,3
2017-03-25,382.531018,1,290,3,3
2017-03-26,322.088686,1,290,3,3
2017-03-27,380.936426,1,290,3,3
2017-03-28,377.469564,1,290,3,3
2017-03-29,100.991352,1,290,3,3
2017-03-30,336.420026,1,290,3,3
2017-03-31,322.407243,1,290,3,3
2017-04-01,171.176946,1,290,3,3
2017-04-02,323.961998,1,290,3,3
2017-04-03,387.806843,1,290,3,3
2017-04-04,383.222293,1,290,3,3
2017-04-05,218.373247,1,290,3,3
2017-04-06,233.310477,1,290,3,3
2017-04-07,179.573715,1,290,3,3
2017-04-08,215.511733,1,290,3,3
2017-04-09,441.443523,1,290,3,3
2017-04-10,222.597033,1,290,3,3
2017-04-11,239.797582,1,290,3,3
2017-04-12,120.034058,1,290,3,3
2017-04-13,254.266489,1,290,3,3
2017-04-14,108.184939,1,290,3,3
2017-04-15,292.201631,1,290,3,3
2017-04-16,248.72057,1,290,3,3
2017-04-17,334.570828,1,290,3,3
2017-04-18,305.210237,1,290,3,3
2017-04-19,355.929712,1,290,3,3
2017-04-20,499.468562,1,290,3,3
2017-04-21,202.404638,1,290,3,3
2017-04-22,347.515367,1,290,3,3
2017-04-23,293.22103,1,290,3,3
2017-04-24,181.532419,1,290,3,3
2017-04-25,390.075369,1,290,3,3
2017-04-26,488.679566,1,290,3,3
2017-04-27,321.988763,1,290,3,3
2017-04-28,273.406669,1,290,3,3
2017-04-29,353.238839,1,290,3,3
2017-04-30,546.251162,1,290,3,3
2017-05-01,113.674502,1,290,3,3
2017-05-02,215.009567,1,290,3,3
2017-05-03,269.16699,1,290,3,3
2017-05-04,231.187621,1,290,3,3
2017-05-05,118.695892,1,290,3,3
2017-05-06,475.327434,1,290,3,3
2017-05-07,271.543114,1,290,3,3
2017-05-08,251.354717,1,290,3,3
2017-05-09,395.688105,1,290,3,3
2017-05-10,477.972639,1,290,3,3
2017-05-11,497.540632,1,290,3,3
2017-05-12,298.23266,1,290,3,3
2017-05-13,364.83665,1,290,3,3
2017-05-14,401.021245,1,290,3,3
2017-05-15,583.41946,1,290,3,3
2017-05-16,351.465702,1,290,3,3
2017-05-17,561.365265,1,290,3,3
2017-05-18,165.283709,1,290,3,3
2017-05-19,131.209715,1,290,3,3
2017-05-20,465.358717,1,290,3,3
2017-05-21,497.792315,1,290,3,3
2017-05-22,535.038505,1,290,3,3
2017-05-23,460.587098,1,290,3,3
2017-05-24,255.406052,1,290,3,3
2017-05-25,584.679915,1,290,3,3
2017-05-26,624.41042,1,290,3,3
2017-05-27,629.40271,1,290,3,3
2017-05-28,561.10194,1,290,3,3
2017-05-29,496.367347,1,290,3,3
2017-05-30,389.071329,1,290,3,3
2017-05-31,487.217066,1,290,3,3
2017-06-01,619.444031,1,290,3,3
2017-06-02,505.853163,1,290,3,3
2017-06-03,337.257936,1,290,3,3
2017-06-04,311.446133,1,290,3,3
2017-06-05,490.528709,1,290,3,3
2017-06-06,310.490446,1,290,3,3
2017-06-07,274.302157,1,290,3,3
2017-06-08,352.846681,1,290,3,3
2017-06-09,245.381643,1,290,3,3
2017-06-10,486.179941,1,290,3,3
2017-06-11,373.573794,1,290,3,3
2017-06-12,294.361982,1,290,3,3
2017-06-13,277.928694,1,290,3,3
2017-06-14,605.477968,1,290,3,3
2017-06-15,465.318078,1,290,3,3
2017-06-16,280.406246,1,290,3,3
2017-06-17,217.65594,1,290,3,3
2017-06-18,605.734707,1,290,3,3
2017-06-19,641.62632,1,290,3,3
2017-06-20,532.394075,1,290,3,3
2017-06-21,616.727392,1,290,3,3
2017-06-22,493.325419,1,290,3,3
2017-06-23,409.175987,1,290,3,3
2017-06-24,133.016511,1,290,3,3
2017-06-25,173.242029,1,290,3,3
2017-06-26,495.885397,1,290,3,3
2017-06-27,343.737852,1,290,3,3
2017-06-28,188.790943,1,290,3,3
2017-06-29,170.78769,1,290,3,3
2017-06-30,277.117388,1,290,3,3
2017-07-01,233.245115,1,290,3,3
2017-07-02,342.231905,1,290,3,3
2017-07-03,445.465076,1,290,3,3
2017-07-04,586.195502,1,290,3,3
2017-07-05,471.655775,1,290,3,3
2017-07-06,582.037338,1,290,3,3
2017-07-07,450.077929,1,290,3,3
2017-07-08,354.098698,1,290,3,3
2017-07-09,533.711422,1,290,3,3
2017-07-10,319.165546,1,290,3,3
2017-07-11,245.111398,1,290,3,3
2017-07-12,172.198097,1,290,3,3
2017-07-13,408.364178,1,290,3,3
2017-07-14,296.949646,1,290,3,3
2017-07-15,327.710587,1,290,3,3
2017-07-16,160.195062,1,290,3,3
2017-07-17,629.298317,1,290,3,3
2017-07-18,588.089779,1,290,3,3
2017-07-19,486.114056,1,290,3,3
2017-07-20,341.267743,1,290,3,3
2017-07-21,532.606521,1,290,3,3
2017-07-22,483.3779,1,290,3,3
2017-07-23,374.611497,1,290,3,3
2017-07-24,240.606286,1,290,3,3
2017-07-25,173.683099,1,290,3,3
2017-07-26,450.121345,1,290,3,3
2017-07-27,328.164227,1,290,3,3
2017-07-28,327.292009,1,290,3,3
2017-07-29,215.668128,1,290,3,3
2017-07-30,362.261934,1,290,3,3
2017-07-31,522.831733,1,290,3,3
2017-08-01,285.23763,1,290,3,3
2017-08-02,298.148938,1,290,3,3
2017-08-03,324.708983,1,290,3,3
2017-08-04,294.846533,1,290,3,3
2017-08-05,253.905366,1,290,3,3
2017-08-06,382.598667,1,290,3,3
2017-08-07,503.825805,1,290,3,3
2017-08-08,200.294491,1,290,3,3
2017-08-09,369.12206,1,290,3,3
2017-08-10,318.11562,1,290,3,3
2017-08-11,132.878525,1,290,3,3
2017-08-12,165.404731,1,290,3,3
2017-08-13,366.810504,1,290,3,3
2017-08-14,438.238386,1,290,3,3
2017-08-15,228.068909,1,290,3,3
2017-08-16,435.130137,1,290,3,3
2017-08-17,129.520055,1,290,3,3
2017-08-18,160.470356,1,290,3,3
2017-08-19,256.738041,1,290,3,3
2017-08-20,334.877693,1,290,3,3
2017-08-21,322.911289,1,290,3,3
2017-08-22,358.23609,1,290,3,3
2017-08-23,417.894334,1,290,3,3
2017-08-24,224.360073,1,290,3,3
2017-08-25,376.507428,1,290,3,3
2017-08-26,381.448365,1,290,3,3
2017-08-27,430.383161,1,290,3,3
2017-08-28,419.970549,1,290,3,3
2017-08-29,399.846341,1,290,3,3
2017-08-30,207.728686,1,290,3,3
2017-08-31,221.426479,1,290,3,3
2017-09-01,305.008563,1,290,3,3
2017-09-02,361.287931,1,290,3,3
2017-09-03,372.637561,1,290,3,3
2017-09-04,405.020827,1,290,3,3
2017-09-05,188.208655,1,290,3,3
2017-09-06,198.492025,1,290,3,3
2017-09-07,240.311181,1,290,3,3
2017-09-08,63.865455,1,290,3,3
2017-09-09,266.951628,1,290,3,3
2017-09-10,321.25583,1,290,3,3
2017-09-11,238.828413,1,290,3,3
2017-09-12,277.330423,1,290,3,3
2017-09-13,276.305309,1,290,3,3
2017-09-14,153.970663,1,290,3,3
2017-09-15,256.654477,1,290,3,3
2017-09-16,179.433906,1,290,3,3
2017-09-17,302.050907,1,290,3,3
2017-09-18,118.987997,1,290,3,3
2017-09-19,179.105083,1,290,3,3
2017-09-20,181.201167,1,290,3,3
2017-09-21,288.292256,1,290,3,3
2017-09-22,228.882142,1,290,3,3
2017-09-23,310.14195,1,290,3,3
2017-09-24,297.169834,1,290,3,3
2017-09-25,172.786298,1,290,3,3
2017-09-26,186.803304,1,290,3,3
2017-09-27,223.57745,1,290,3,3
2017-09-28,104.616652,1,290,3,3
2017-09-29,186.032625,1,290,3,3
2017-09-30,36.89273,1,290,3,3
2017-10-01,241.626067,1,290,3,3
2017-10-02,140.104406,1,290,3,3
2017-10-03,204.739529,1,290,3,3
2017-10-04,88.265425,1,290,3,3
2017-10-05,148.455527,1,290,3,3
2017-10-06,132.478481,1,290,3,3
2017-10-07,17.305524,1,290,3,3
2017-10-08,179.594372,1,290,3,3
2017-10-09,145.381778,1,290,3,3
2017-10-10,59.241828,1,290,3,3
2017-10-11,63.293464,1,290,3,3
2017-10-12,144.826169,1,290,3,3
2017-10-13,175.433298,1,290,3,3
2017-10-14,215.434677,1,290,3,3
2017-10-15,202.546103,1,290,3,3
2017-10-16,190.83939,1,290,3,3
2017-10-17,133.115805,1,290,3,3
2017-10-18,189.368312,1,290,3,3
2017-10-19,192.172784,1,290,3,3
2017-10-20,97.21841,1,290,3,3
2017-10-21,74.022522,1,290,3,3
2017-10-22,77.233559,1,290,3,3
2017-10-23,67.858833,1,290,3,3
2017-10-24,32.92206,1,290,3,3
2017-10-25,30.630367,1,290,3,3
2017-10-26,86.599959,1,290,3,3
2017-10-27,129.415356,1,290,3,3
2017-10-28,54.112992,1,290,3,3
2017-10-29,161.412236,1,290,3,3
2017-10-30,116.326374,1,290,3,3
2017-10-31,81.329917,1,290,3,3
2017-11-01,69.301666,1,290,3,3
2017-11-02,89.660409,1,290,3,3
2017-11-03,35.634309,1,290,3,3
2017-11-04,119.764759,1,290,3,3
2017-11-05,89.136692,1,290,3,3
2017-11-06,112.07624,1,290,3,3
2017-11-07,84.708511,1,290,3,3
2017-11-08,48.448486,1,290,3,3
2017-11-09,53.256712,1,290,3,3
2017-11-10,42.561944,1,290,3,3
2017-11-11,52.193836,1,290,3,3
2017-11-12,15.182744,1,290,3,3
2017-11-13,95.974225,1,290,3,3
2017-11-14,40.81733,1,290,3,3
2017-11-15,21.401821,1,290,3,3
2017-11-16,32.900841,1,290,3,3
2017-11-17,125.782478,1,290,3,3
2017-11-18,51.941469,1,290,3,3
2017-11-19,86.010719,1,290,3,3
2017-11-20,38.170208,1,290,3,3
2017-11-21,3.637963,1,290,3,3
2017-11-22,15.445207,1,290,3,3
2017-11-23,24.748811,1,290,3,3
2017-11-24,60.277387,1,290,3,3
2017-11-25,59.317262,1,290,3,3
2017-11-26,32.621886,1,290,3,3
2017-11-27,4.263999,1,290,3,3
2017-11-28,57.109657,1,290,3,3
2017-11-29,20.199792,1,290,3,3
2017-11-30,31.104065,1,290,3,3
2017-12-01,52.415688,1,290,3,3
2017-12-02,20.488014,1,290,3,3
2017-12-03,0.0,1,290,3,3
2017-12-04,10.446995,1,290,3,3
2017-12-05,27.833797,1,290,3,3
2017-12-06,26.224496,1,290,3,3
2017-12-07,18.483449,1,290,3,3
2017-12-08,8.817884,1,290,3,3
2017-12-09,41.833376,1,290,3,3
2017-12-10,13.853046,1,290,3,3
2017-12-11,15.66819,1,290,3,3
2017-12-12,40.593142,1,290,3,3
2017-12-13,0.0,1,290,3,3
2017-12-14,30.110131,1,290,3,3
2017-12-15,17.88927,1,290,3,3
2017-12-16,79.07059,1,290,3,3
2017-12-17,72.722738,1,290,3,3
2017-12-18,0.0,1,290,3,3
2017-12-19,29.44263,1,290,3,3
2017-12-20,12.031395,1,290,3,3
2017-12-21,4.001704,1,290,3,3
2017-12-22,16.782371,1,290,3,3
2017-12-23,26.961183,1,290,3,3
2017-12-24,17.032558,1,290,3,3
2017-12-25,20.4139,1,290,3,3
2017-12-26,32.998875,1,290,3,3
2017-12-27,27.959883,1,290,3,3
2017-12-28,48.369419,1,290,3,3
2017-12-29,27.165303,1,290,3,3
2017-12-30,45.844808,1,290,3,3
2017-12-31,21.680481,1,290,3,3
2018-01-01,54.169457,1,290,3,3
2018-01-02,33.869425,1,290,3,3
2018-01-03,12.760892,1,290,3,3
2018-01-04,17.80805,1,290,3,3
2018-01-05,25.968882,1,290,3,3
2018-01-06,23.033014,1,290,3,3
2018-01-07,81.54155,1,290,3,3
2018-01-08,70.135507,1,290,3,3
2018-01-09,42.771207,1,290,3,3
2018-01-10,17.809793,1,290,3,3
2018-01-11,54.061584,1,290,3,3
2018-01-12,0.0,1,290,3,3
2018-01-13,5.798489,1,290,3,3
2018-01-14,48.119056,1,290,3,3
2018-01-15,31.091716,1,290,3,3
2018-01-16,61.511222,1,290,3,3
2018-01-17,61.703342,1,290,3,3
2018-01-18,28.796998,1,290,3,3
2018-01-19,58.478948,1,290,3,3
2018-01-20,43.454274,1,290,3,3
2018-01-21,78.431151,1,290,3,3
2018-01-22,36.134078,1,290,3,3
2018-01-23,38.483433,1,290,3,3
2018-01-24,43.458234,1,290,3,3
2018-01-25,49.887912,1,290,3,3
2018-01-26,9.461399,1,290,3,3
2018-01-27,75.848553,1,290,3,3
2018-01-28,49.248629,1,290,3,3
2018-01-29,2.763853,1,290,3,3
2018-01-30,132.109565,1,290,3,3
2018-01-31,16.655709,1,290,3,3
2018-02-01,33.859545,1,290,3,3
2018-02-02,71.417086,1,290,3,3
2018-02-03,39.220258,1,290,3,3
2018-02-04,68.580284,1,290,3,3
2018-02-05,61.60824,1,290,3,3
2018-02-06,150.150191,1,290,3,3
2018-02-07,180.623714,1,290,3,3
2018-02-08,151.936614,1,290,3,3
2018-02-09,159.365719,1,290,3,3
2018-02-10,41.421518,1,290,3,3
2018-02-11,101.559975,1,290,3,3
2018-02-12,157.020442,1,290,3,3
2018-02-13,183.56369,1,290,3,3
2018-02-14,191.965941,1,290,3,3
2018-02-15,44.66472,1,290,3,3
2018-02-16,160.224204,1,290,3,3
2018-02-17,161.432927,1,290,3,3
2018-02-18,194.493123,1,290,3,3
2018-02-19,105.493173,1,290,3,3
2018-02-20,177.303827,1,290,3,3
2018-02-21,226.889529,1,290,3,3
2018-02-22,180.891567,1,290,3,3
2018-02-23,240.115278,1,290,3,3
2018-02-24,232.383413,1,290,3,3
2018-02-25,259.218859,1,290,3,3
2018-02-26,154.305505,1,290,3,3
2018-02-27,216.187695,1,290,3,3
2018-02-28,189.691755,1,290,3,3
2018-03-01,216.296735,1,290,3,3
2018-03-02,230.574908,1,290,3,3
2018-03-03,178.153297,1,290,3,3
2018-03-04,177.408177,1,290,3,3
2018-03-05,222.76429,1,290,3,3
2018-03-06,189.245823,1,290,3,3
2018-03-07,197.562682,1,290,3,3
2018-03-08,138.876038,1,290,3,3
2018-03-09,198.19711,1,290,3,3
2018-03-10,148.884292,1,290,3,3
2018-03-11,91.066691,1,290,3,3
2018-03-12,163.773603,1,290,3,3
2018-03-13,61.454768,1,290,3,3
2018-03-14,218.210416,1,290,3,3
2018-03-15,277.703417,1,290,3,3
2018-03-16,60.876167,1,290,3,3
2018-03-17,154.617539,1,290,3,3
2018-03-18,279.450545,1,290,3,3
2018-03-19,379.19764,1,290,3,3
2018-03-20,383.757251,1,290,3,3
2018-03-21,179.864281,1,290,3,3
2018-03-22,91.770158,1,290,3,3
2018-03-23,74.44353,1,290,3,3
2018-03-24,250.507123,1,290,3,3
2018-03-25,173.376519,1,290,3,3
2018-03-26,185.622898,1,290,3,3
2018-03-27,199.82215,1,290,3,3
2018-03-28,79.432032,1,290,3,3
2018-03-29,196.946743,1,290,3,3
2018-03-30,276.818259,1,290,3,3
2018-03-31,283.120095,1,290,3,3
2018-04-01,201.49038,1,290,3,3
2018-04-02,201.493521,1,290,3,3
2018-04-03,283.634357,1,290,3,3
2018-04-04,150.278393,1,290,3,3
2018-04-05,141.879482,1,290,3,3
2018-04-06,454.270764,1,290,3,3
2018-04-07,378.99373,1,290,3,3
2018-04-08,329.234451,1,290,3,3
2018-04-09,268.122674,1,290,3,3
2018-04-10,352.447237,1,290,3,3
2018-04-11,336.919483,1,290,3,3
2018-04-12,269.6524,1,290,3,3
2018-04-13,217.708195,1,290,3,3
2018-04-14,203.172983,1,290,3,3
2018-04-15,322.306092,1,290,3,3
2018-04-16,379.678506,1,290,3,3
2018-04-17,444.956117,1,290,3,3
2018-04-18,488.253182,1,290,3,3
2018-04-19,506.159968,1,290,3,3
